,link,region
311,/homedetails/88-Greenwich-St-APT-1103-New-York-NY-10006/143071846_zpid/,Lower Manhattan
312,/homedetails/88-Greenwich-St-APT-323-New-York-NY-10006/89334179_zpid/,Lower Manhattan
313,/homedetails/123-Washington-St-APT-39A-New-York-NY-10006/112088544_zpid/,Lower Manhattan
314,/homedetails/123-Washington-St-APT-43B-New-York-NY-10006/112514495_zpid/,Lower Manhattan
315,/homedetails/123-Washington-St-APT-41H-New-York-NY-10006/112088564_zpid/,Lower Manhattan
316,/homedetails/88-Greenwich-St-APT-3103-New-York-NY-10006/97538061_zpid/,Lower Manhattan
317,/homedetails/50-West-St-17A-New-York-NY-10006/244703903_zpid/,Lower Manhattan
318,/homedetails/88-Greenwich-St-APT-1704-New-York-NY-10006/89331821_zpid/,Lower Manhattan
319,/homedetails/123-Washington-St-APT-36F-New-York-NY-10006/112088527_zpid/,Lower Manhattan
320,/homedetails/123-Washington-St-APT-43A-New-York-NY-10006/112509947_zpid/,Lower Manhattan
321,/homedetails/123-Washington-St-APT-52F-New-York-NY-10006/112516131_zpid/,Lower Manhattan
322,/homedetails/88-Greenwich-St-APT-1811-New-York-NY-10006/97529275_zpid/,Lower Manhattan
323,/homedetails/88-Greenwich-St-APT-2010-New-York-NY-10006/97502734_zpid/,Lower Manhattan
324,/homedetails/88-Greenwich-St-APT-629-New-York-NY-10006/97543155_zpid/,Lower Manhattan
325,/homedetails/123-Washington-St-APT-51A-New-York-NY-10006/112513863_zpid/,Lower Manhattan
326,/homedetail/AuthRequired.htm?r=pfc&zpid=247904129,Lower Manhattan
327,/homedetail/AuthRequired.htm?r=pfc&zpid=247904332,Lower Manhattan
328,/homedetails/111-Murray-St-PH2-New-York-NY-10007/2089608938_zpid/,Lower Manhattan
329,/homedetails/16-Warren-St-4-New-York-NY-10007/2138570085_zpid/,Lower Manhattan
330,/homedetails/30-Park-Pl-78B-New-York-NY-10007/219636874_zpid/,Lower Manhattan
331,/homedetails/75-Murray-St-New-York-NY-10007/2106428239_zpid/,Lower Manhattan
332,/homedetails/30-Park-Pl-82-New-York-NY-10007/219636877_zpid/,Lower Manhattan
333,/homedetails/74-Reade-St-APT-2EF-New-York-NY-10007/244758620_zpid/,Lower Manhattan
334,/homedetails/101-Warren-St-3210-New-York-NY-10007/2138442427_zpid/,Lower Manhattan
335,/homedetails/153-Chambers-St-New-York-NY-10007/143077074_zpid/,Lower Manhattan
336,/homedetails/30-Park-Pl-77A-New-York-NY-10007/219636871_zpid/,Lower Manhattan
337,/homedetails/258-Broadway-APT-6D-New-York-NY-10007/72510655_zpid/,Lower Manhattan
338,/homedetails/101-Warren-St-APT-1160M-New-York-NY-10007/89330235_zpid/,Lower Manhattan
339,/homedetails/41-Warren-St-New-York-NY-10007/2087983464_zpid/,Lower Manhattan
340,/homedetails/2-Park-Pl-37A-New-York-NY-10007/2094403528_zpid/,Lower Manhattan
341,/homedetails/25-Murray-St-APT-2J-New-York-NY-10007/83937435_zpid/,Lower Manhattan
342,/homedetails/71-Murray-St-APT-10-New-York-NY-10007/145586130_zpid/,Lower Manhattan
343,/homedetails/111-Murray-St-61WEST-New-York-NY-10007/2100673283_zpid/,Lower Manhattan
344,/homedetails/41-Warren-St-APT-6-New-York-NY-10007/2085141066_zpid/,Lower Manhattan
345,/homedetails/50-Warren-St-PHN-New-York-NY-10007/2090410957_zpid/,Lower Manhattan
346,/homedetails/80-Chambers-St-APT-15E-New-York-NY-10007/65316201_zpid/,Lower Manhattan
347,/homedetails/146-Chambers-St-New-York-NY-10007/97541894_zpid/,Lower Manhattan
348,/homedetails/111-Murray-St-52EAST-New-York-NY-10007/2090874773_zpid/,Lower Manhattan
349,/homedetails/101-Warren-St-APT-1280-New-York-NY-10007/89334150_zpid/,Lower Manhattan
350,/homedetails/111-Murray-St-16A-New-York-NY-10007/2088599084_zpid/,Lower Manhattan
351,/homedetails/105-Chambers-St-APT-2D-New-York-NY-10007/2085749705_zpid/,Lower Manhattan
352,/homedetails/41-Warren-St-New-York-NY-10007/2109026730_zpid/,Lower Manhattan
378,/homedetails/275-Greenwich-St-APT-11E-New-York-NY-10007/2085481421_zpid/,Lower Manhattan
